 09/05-13:26	2335.000	2336.000	2334.800	2335.800	           1201	    161.000	   2337.325	   2338.896	   2338.356	   2341.766	           	     -0.217	     -0.046	     -0.123	      0.000	
 09/05-13:27	2335.800	2336.400	2335.800	2336.200	           1299	    162.000	   2337.133	   2338.867	   2338.313	   2341.717	           	     -0.192	     -0.029	     -0.094	      0.000	
 09/05-13:28	2336.200	2336.400	2335.400	2335.600	           1012	    163.000	   2336.925	   2338.825	   2338.281	   2341.666	           	     -0.208	     -0.042	     -0.075	      0.000	
 09/05-13:29	2335.600	2335.600	2334.800	2335.000	           1419	    164.000	   2336.675	   2338.775	   2338.254	   2341.613	           	     -0.250	     -0.050	     -0.058	      0.000	
 09/05-13:30	2335.000	2335.200	2334.000	2335.000	           2697	    165.000	   2336.458	   2338.721	   2338.252	   2341.568	           	     -0.217	     -0.054	     -0.029	      0.000	
 09/05-13:31	2335.200	2336.600	2335.200	2336.400	           2106	    166.000	   2336.400	   2338.704	   2338.242	   2341.527	           	     -0.058	     -0.017	     -0.012	      0.000	
 09/05-13:32	2336.400	2337.000	2336.000	2337.000	           2053	    167.000	   2336.350	   2338.675	   2338.240	   2341.493	           	     -0.050	     -0.029	     -0.013	      0.000	
 09/05-13:33	2337.000	2337.000	2336.000	2336.800	           1249	    168.000	   2336.300	   2338.671	   2338.244	   2341.457	           	     -0.050	     -0.004	      0.002	      0.000	
 09/05-13:34	2336.600	2336.600	2333.600	2333.800	           2557	    169.000	   2336.142	   2338.604	   2338.221	   2341.410	           	     -0.158	     -0.067	     -0.019	      0.000	
 09/05-13:35	2333.600	2334.600	2333.600	2334.000	           2087	    170.000	   2336.042	   2338.558	   2338.198	   2341.365	           	     -0.100	     -0.046	     -0.046	      0.000	
 09/05-13:36	2334.000	2334.200	2332.600	2333.600	           3283	    171.000	   2335.917	   2338.500	   2338.167	   2341.319	           	     -0.125	     -0.058	     -0.054	      0.000	
 09/05-13:37	2333.200	2333.800	2333.000	2333.000	           1506	    172.000	   2335.775	   2338.417	   2338.129	   2341.273	           	     -0.142	     -0.083	     -0.069	      0.000	
 09/05-13:38	2332.600	2332.800	2330.200	2331.400	           5897	    173.000	   2335.575	   2338.304	   2338.079	   2341.221	           	     -0.200	     -0.113	     -0.088	      0.000	
 09/05-13:39	2331.400	2331.600	2329.600	2330.000	           4796	    174.000	   2335.333	   2338.167	   2338.002	   2341.162	           	     -0.242	     -0.137	     -0.127	      0.000	
 09/05-13:40	2330.000	2332.600	2330.000	2332.400	           3035	    175.000	   2335.183	   2338.058	   2337.950	   2341.117	           	     -0.150	     -0.108	     -0.129	      0.000	
 09/05-13:41	2332.800	2333.200	2332.000	2332.400	           1777	    176.000	   2335.033	   2337.913	   2337.896	   2341.072	           	     -0.150	     -0.146	     -0.106	      0.000	
 09/05-13:42	2332.800	2333.400	2332.400	2333.000	           1810	    177.000	   2334.925	   2337.767	   2337.848	   2341.032	           	     -0.108	     -0.146	     -0.102	      0.000	
 09/05-13:43	2333.200	2334.200	2333.000	2334.000	           2528	    178.000	   2334.850	   2337.633	   2337.813	   2340.996	           	     -0.075	     -0.133	     -0.083	      0.000	
 09/05-13:44	2334.000	2334.600	2333.800	2334.200	           1977	    179.000	   2334.750	   2337.512	   2337.777	   2340.959	           	     -0.100	     -0.121	     -0.071	      0.000	
 09/05-13:45	2334.200	2335.800	2334.200	2335.800	           3471	    180.000	   2334.700	   2337.400	   2337.742	   2340.926	           	     -0.050	     -0.113	     -0.071	      0.000	
 09/05-13:46	2335.800	2336.600	2335.400	2336.000	           3209	    181.000	   2334.675	   2337.313	   2337.715	   2340.893	           	     -0.025	     -0.087	     -0.063	      0.000	
 09/05-13:47	2336.200	2337.600	2336.200	2336.800	           4167	    182.000	   2334.700	   2337.233	   2337.700	   2340.864	           	      0.025	     -0.079	     -0.042	      0.000	
 09/05-13:48	2336.800	2337.400	2336.200	2337.000	           2877	    183.000	   2334.742	   2337.158	   2337.685	   2340.836	           	      0.042	     -0.075	     -0.029	      0.000	
 09/05-13:49	2337.200	2337.200	2336.600	2337.200	           1759	    184.000	   2334.808	   2337.050	   2337.681	   2340.809	           	      0.067	     -0.108	     -0.019	      0.000	
 09/05-13:50	2337.000	2337.400	2336.600	2337.000	           1640	    185.000	   2334.900	   2336.925	   2337.669	   2340.784	           	      0.092	     -0.125	     -0.017	      0.000	
 09/05-13:51	2337.200	2337.200	2336.200	2336.800	           1977	    186.000	   2334.958	   2336.804	   2337.650	   2340.756	           	      0.058	     -0.121	     -0.031	      0.000	
 09/05-13:52	2336.600	2337.000	2335.800	2336.600	           1838	    187.000	   2334.983	   2336.658	   2337.637	   2340.728	           	      0.025	     -0.146	     -0.031	      0.000	
 09/05-13:53	2336.600	2338.000	2336.200	2337.600	           2512	    188.000	   2335.050	   2336.550	   2337.635	   2340.703	           	      0.067	     -0.108	     -0.014	      0.000	
 09/05-13:54	2338.000	2338.400	2337.000	2338.200	           2675	    189.000	   2335.125	   2336.458	   2337.631	   2340.686	           	      0.075	     -0.092	     -0.006	      0.000	
 09/05-13:55	2338.200	2338.200	2337.200	2337.600	           1417	    190.000	   2335.208	   2336.375	   2337.633	   2340.662	           	      0.083	     -0.083	     -0.002	      0.000	
 09/05-13:56	2337.600	2337.600	2336.600	2336.800	           1400	    191.000	   2335.242	   2336.283	   2337.629	   2340.636	           	      0.033	     -0.092	     -0.002	      0.000	
 09/05-13:57	2336.800	2338.800	2336.400	2338.800	           1971	    192.000	   2335.325	   2336.229	   2337.646	   2340.618	           	      0.083	     -0.054	      0.012	      0.000	
 09/05-13:58	2338.400	2338.400	2336.800	2337.600	           1696	    193.000	   2335.392	   2336.158	   2337.642	   2340.597	           	      0.067	     -0.071	      0.012	      0.000	
 09/05-13:59	2337.800	2338.000	2336.200	2336.400	           1525	    194.000	   2335.442	   2336.058	   2337.623	   2340.574	           	      0.050	     -0.100	     -0.023	      0.000	
 09/05-14:00	2336.400	2337.200	2336.000	2337.200	           1820	    195.000	   2335.517	   2335.988	   2337.610	   2340.555	           	      0.075	     -0.071	     -0.031	      0.000	
 09/05-14:01	2337.200	2337.400	2336.000	2337.000	           1980	    196.000	   2335.533	   2335.967	   2337.585	   2340.531	           	      0.017	     -0.021	     -0.037	      0.000	
 09/05-14:02	2336.600	2337.000	2336.000	2336.400	           1165	    197.000	   2335.508	   2335.929	   2337.563	   2340.504	           	     -0.025	     -0.037	     -0.048	      0.000	
 09/05-14:03	2336.400	2339.000	2336.000	2338.800	           3504	    198.000	   2335.583	   2335.942	   2337.567	   2340.485	           	      0.075	      0.012	     -0.019	      0.000	
 09/05-14:04	2338.600	2340.800	2338.200	2340.600	           5109	    199.000	   2335.808	   2335.975	   2337.579	   2340.474	           	      0.225	      0.033	      0.017	      0.000	
 09/05-14:05	2340.600	2342.200	2339.800	2341.600	           5398	    200.000	   2336.058	   2336.050	   2337.598	   2340.463	           	      0.250	      0.075	      0.031	      0.000	
 09/05-14:06	2341.800	2341.800	2340.600	2341.000	           2886	    201.000	   2336.300	   2336.108	   2337.610	   2340.450	           	      0.242	      0.058	      0.031	      0.000	
 09/05-14:07	2341.200	2342.800	2340.600	2342.600	           2975	    202.000	   2336.625	   2336.200	   2337.631	   2340.445	           	      0.325	      0.092	      0.033	      0.000	
 09/05-14:08	2342.400	2342.400	2340.800	2341.400	           2487	    203.000	   2336.958	   2336.267	   2337.635	   2340.434	           	      0.333	      0.067	      0.025	      0.000	
 09/05-14:09	2341.600	2341.800	2340.400	2341.200	           1875	    204.000	   2337.333	   2336.333	   2337.644	   2340.425	           	      0.375	      0.067	      0.012	      0.000	
 09/05-14:10	2341.200	2342.200	2340.200	2342.200	           2053	    205.000	   2337.658	   2336.421	   2337.669	   2340.417	           	      0.325	      0.088	      0.033	      0.000	
 09/05-14:11	2341.600	2342.200	2340.600	2341.400	           1827	    206.000	   2337.967	   2336.500	   2337.698	   2340.404	           	      0.308	      0.079	      0.054	      0.000	
 09/05-14:12	2341.200	2342.800	2341.200	2342.800	           2247	    207.000	   2338.292	   2336.608	   2337.740	   2340.396	           	      0.325	      0.108	      0.071	      0.000	
 09/05-14:13	2342.800	2342.800	2340.600	2341.400	           2501	    208.000	   2338.533	   2336.692	   2337.767	   2340.385	           	      0.242	      0.083	      0.069	      0.000	
 09/05-14:14	2341.400	2341.600	2340.000	2340.400	           2508	    209.000	   2338.742	   2336.746	   2337.804	   2340.373	           	      0.208	      0.054	      0.065	      0.000	
 09/05-14:15	2340.400	2343.200	2340.400	2343.200	           2720	    210.000	   2338.992	   2336.846	   2337.890	   2340.370	           	      0.250	      0.100	      0.123	      0.000	
 09/05-14:16	2343.400	2343.400	2340.200	2340.800	           3714	    211.000	   2339.150	   2336.913	   2337.952	   2340.354	           	      0.158	      0.067	      0.148	      0.000	
 09/05-14:17	2340.800	2340.800	2339.600	2340.400	           2348	    212.000	   2339.267	   2336.983	   2338.008	   2340.347	           	      0.117	      0.071	      0.119	      0.000	
 09/05-14:18	2340.200	2340.400	2339.400	2339.400	           1754	    213.000	   2339.342	   2337.042	   2338.044	   2340.331	           	      0.075	      0.058	      0.092	      0.000	
 09/05-14:19	2339.200	2340.600	2339.200	2340.600	           1730	    214.000	   2339.467	   2337.137	   2338.092	   2340.323	           	      0.125	      0.096	      0.083	      0.000	
 09/05-14:20	2340.800	2343.000	2340.600	2342.800	           3541	    215.000	   2339.658	   2337.279	   2338.158	   2340.320	           	      0.192	      0.142	      0.115	      0.000	
 09/05-14:21	2342.600	2343.200	2341.800	2343.200	           2334	    216.000	   2339.867	   2337.413	   2338.221	   2340.318	           	      0.208	      0.134	      0.129	      0.000	
 09/05-14:22	2343.000	2343.000	2341.600	2341.800	           1750	    217.000	   2340.042	   2337.512	   2338.273	   2340.308	           	      0.175	      0.100	      0.115	      0.000	
 09/05-14:23	2342.000	2342.400	2340.800	2342.200	           1932	    218.000	   2340.200	   2337.625	   2338.321	   2340.298	           	      0.158	      0.113	      0.100	      0.000	
 09/05-14:24	2342.200	2344.000	2341.400	2344.000	           3063	    219.000	   2340.392	   2337.758	   2338.377	   2340.293	           	      0.192	      0.133	      0.104	      0.000	
 09/05-14:25	2344.000	2344.000	2341.600	2341.800	           2848	    220.000	   2340.525	   2337.867	   2338.404	   2340.275	           	      0.133	      0.108	      0.083	      0.000	
 09/05-14:26	2342.000	2343.000	2341.000	2342.000	           2485	    221.000	   2340.700	   2337.971	   2338.433	   2340.259	           	      0.175	      0.104	      0.056	      0.000	
 09/05-14:27	2342.000	2342.600	2341.400	2341.800	           1452	    222.000	   2340.800	   2338.063	   2338.465	   2340.238	           	      0.100	      0.092	      0.061	      0.000	
 09/05-14:28	2342.000	2342.200	2340.200	2341.800	           2219	    223.000	   2340.942	   2338.167	   2338.496	   2340.218	           	      0.142	      0.104	      0.063	      0.000	
 09/05-14:29	2341.600	2342.200	2340.400	2340.400	           1094	    224.000	   2341.075	   2338.258	   2338.517	   2340.194	           	      0.133	      0.092	      0.052	      0.000	
 09/05-14:30	2340.800	2340.800	2339.000	2340.200	           4232	    225.000	   2341.175	   2338.346	   2338.533	   2340.168	           	      0.100	      0.088	      0.038	      0.000	
 09/05-14:31	2340.400	2341.600	2339.600	2340.600	           2519	    226.000	   2341.292	   2338.413	   2338.558	   2340.142	           	      0.117	      0.067	      0.042	      0.000	
 09/05-14:32	2340.200	2340.800	2339.800	2339.800	           1191	    227.000	   2341.408	   2338.458	   2338.567	   2340.116	           	      0.117	      0.046	      0.033	      0.000	
 09/05-14:33	2340.000	2340.800	2340.000	2340.600	            879	    228.000	   2341.467	   2338.525	   2338.598	   2340.095	           	      0.058	      0.067	      0.040	      0.000	
 09/05-14:34	2340.600	2341.800	2340.400	2341.400	           1831	    229.000	   2341.492	   2338.650	   2338.627	   2340.072	           	      0.025	      0.125	      0.061	      0.000	
 09/05-14:35	2341.400	2342.600	2340.200	2342.600	           2253	    230.000	   2341.533	   2338.796	   2338.677	   2340.056	           	      0.042	      0.146	      0.079	      0.000	
 09/05-14:36	2342.200	2344.000	2342.200	2343.000	           4441	    231.000	   2341.600	   2338.950	   2338.725	   2340.040	           	      0.067	      0.154	      0.098	      0.000	
 09/05-14:37	2343.000	2343.000	2341.800	2342.200	           2121	    232.000	   2341.575	   2339.100	   2338.758	   2340.023	           	     -0.025	      0.150	      0.081	      0.000	
 09/05-14:38	2342.000	2342.800	2341.800	2342.400	           1211	    233.000	   2341.617	   2339.288	   2338.796	   2340.006	           	      0.042	      0.188	      0.071	      0.000	
 09/05-14:39	2342.400	2342.400	2340.000	2341.000	           2891	    234.000	   2341.608	   2339.471	   2338.819	   2339.983	           	     -0.008	      0.183	      0.061	      0.000	
 09/05-14:40	2340.800	2341.600	2340.800	2341.400	            960	    235.000	   2341.583	   2339.621	   2338.840	   2339.962	           	     -0.025	      0.150	      0.044	      0.000	
 09/05-14:41	2341.600	2341.800	2340.200	2340.600	           1673	    236.000	   2341.550	   2339.758	   2338.835	   2339.933	           	     -0.033	      0.137	      0.017	      0.000	
 09/05-14:42	2340.600	2341.000	2340.000	2341.000	           1729	    237.000	   2341.492	   2339.892	   2338.829	   2339.906	           	     -0.058	      0.133	     -0.010	      0.000	
 09/05-14:43	2341.200	2342.600	2340.800	2342.400	           2170	    238.000	   2341.533	   2340.033	   2338.833	   2339.885	           	      0.042	      0.142	     -0.002	      0.000	
 09/05-14:44	2342.000	2342.000	2340.600	2341.000	           1346	    239.000	   2341.550	   2340.146	   2338.829	   2339.861	           	      0.017	      0.112	      0.000	      0.000	
 09/05-14:45	2341.200	2342.800	2341.000	2342.600	           1636	    240.000	   2341.525	   2340.258	   2338.829	   2339.841	           	     -0.025	      0.113	     -0.004	      0.000	
 09/05-14:46	2342.800	2342.800	2341.600	2341.800	           1023	    241.000	   2341.558	   2340.354	   2338.833	   2339.817	           	      0.033	      0.096	      0.004	      0.000	
 09/05-14:47	2341.600	2341.800	2340.400	2340.400	           1537	    242.000	   2341.558	   2340.413	   2338.823	   2339.788	           	      0.000	      0.058	     -0.006	      0.000	
 09/05-14:48	2340.400	2340.800	2339.800	2340.000	           2023	    243.000	   2341.583	   2340.462	   2338.810	   2339.758	           	      0.025	      0.050	     -0.023	      0.000	
 09/05-14:49	2339.800	2340.000	2337.600	2338.200	           4952	    244.000	   2341.500	   2340.483	   2338.767	   2339.722	           	     -0.083	      0.021	     -0.056	      0.000	
 09/05-14:50	2338.200	2338.400	2336.600	2338.000	           3859	    245.000	   2341.342	   2340.500	   2338.712	   2339.688	           	     -0.158	      0.017	     -0.098	      0.000	
 09/05-14:51	2338.000	2338.400	2337.200	2337.600	           2204	    246.000	   2341.150	   2340.508	   2338.656	   2339.651	           	     -0.192	      0.008	     -0.110	      0.000	
 09/05-14:52	2337.400	2338.000	2336.800	2336.800	           1763	    247.000	   2340.983	   2340.512	   2338.585	   2339.613	           	     -0.167	      0.004	     -0.127	      0.000	
 09/05-14:53	2337.000	2337.800	2337.000	2337.000	           1569	    248.000	   2340.808	   2340.504	   2338.527	   2339.581	           	     -0.175	     -0.008	     -0.129	      0.000	
 09/05-14:54	2337.000	2337.600	2336.800	2337.600	           1724	    249.000	   2340.600	   2340.496	   2338.477	   2339.558	           	     -0.208	     -0.008	     -0.108	      0.000	
 09/05-14:55	2337.400	2338.200	2337.200	2338.000	           2032	    250.000	   2340.475	   2340.500	   2338.438	   2339.540	           	     -0.125	      0.004	     -0.090	      0.000	
 09/05-14:56	2338.000	2338.000	2336.800	2336.800	           1878	    251.000	   2340.300	   2340.500	   2338.392	   2339.495	           	     -0.175	      0.000	     -0.085	      0.000	
 09/05-14:57	2336.800	2337.800	2336.800	2337.200	           1084	    252.000	   2340.150	   2340.475	   2338.352	   2339.449	           	     -0.150	     -0.025	     -0.085	      0.000	
 09/05-14:58	2337.200	2338.600	2337.200	2338.400	           2020	    253.000	   2340.033	   2340.488	   2338.323	   2339.408	           	     -0.116	      0.012	     -0.069	      0.000	
 09/05-14:59	2338.200	2338.800	2338.000	2338.600	           1505	    254.000	   2339.975	   2340.525	   2338.292	   2339.369	           	     -0.058	      0.037	     -0.060	      0.000	
 09/05-15:00	2338.600	2338.800	2338.200	2338.800	            899	    255.000	   2339.925	   2340.550	   2338.269	   2339.330	           	     -0.050	      0.025	     -0.054	      0.000	
 09/05-15:01	2338.800	2338.800	2337.600	2337.800	           1237	    256.000	   2339.833	   2340.563	   2338.265	   2339.290	           	     -0.092	      0.012	     -0.027	      0.000	
 09/05-15:02	2338.000	2338.200	2337.600	2338.200	           1114	    257.000	   2339.783	   2340.596	   2338.262	   2339.253	           	     -0.050	      0.033	     -0.006	      0.000	
 09/05-15:03	2338.000	2338.600	2337.800	2338.600	            857	    258.000	   2339.708	   2340.587	   2338.265	   2339.227	           	     -0.075	     -0.009	      0.000	      0.000	
 09/05-15:04	2338.600	2338.600	2337.600	2338.000	            937	    259.000	   2339.600	   2340.546	   2338.260	   2339.196	           	     -0.108	     -0.042	     -0.002	      0.000	
 09/05-15:05	2338.000	2338.600	2337.800	2338.400	           1017	    260.000	   2339.458	   2340.496	   2338.273	   2339.169	           	     -0.142	     -0.050	      0.008	      0.000	
 09/05-15:06	2338.600	2341.000	2338.200	2340.600	           3341	    261.000	   2339.375	   2340.488	   2338.298	   2339.149	           	     -0.083	     -0.008	      0.037	      0.000	
 09/05-15:07	2340.400	2340.600	2339.800	2340.600	           1791	    262.000	   2339.333	   2340.454	   2338.327	   2339.129	           	     -0.042	     -0.033	      0.054	      0.000	
 09/05-15:08	2340.600	2341.800	2340.200	2341.800	           2313	    263.000	   2339.308	   2340.462	   2338.365	   2339.111	           	     -0.025	      0.008	      0.067	      0.000	
 09/05-15:09	2341.800	2343.400	2341.400	2343.200	           3301	    264.000	   2339.383	   2340.496	   2338.415	   2339.102	           	      0.075	      0.033	      0.087	      0.000	
 09/05-15:10	2343.000	2344.800	2342.400	2344.400	           4346	    265.000	   2339.475	   2340.529	   2338.475	   2339.097	           	      0.092	      0.033	      0.111	      0.000	
 09/05-15:11	2344.400	2344.800	2343.400	2344.200	           1947	    266.000	   2339.600	   2340.575	   2338.538	   2339.092	           	      0.125	      0.046	      0.123	      0.000	
 09/05-15:12	2343.800	2344.200	2342.000	2343.000	           2419	    267.000	   2339.667	   2340.579	   2338.594	   2339.086	           	      0.067	      0.004	      0.119	      0.000	
 09/05-15:13	2342.800	2343.800	2342.200	2343.600	           1483	    268.000	   2339.700	   2340.617	   2338.654	   2339.081	           	      0.033	      0.038	      0.116	      0.000	
 09/05-15:14	2344.000	2344.400	2342.800	2343.200	           2537	    269.000	   2339.775	   2340.663	   2338.704	   2339.072	           	      0.075	      0.046	      0.110	      0.000	
 09/05-15:15	2343.400	2343.400	2341.600	2341.800	           4357	    270.000	   2339.750	   2340.637	   2338.742	   2339.055	           	     -0.025	     -0.025	      0.088	      0.000	
